Days_since_last_order,Frequence_achat,Panier_moyen
136,1,369.22
136,1,37.23
136,1,83.79
136,1,97.57
136,1,203.91
136,1,314.3
136,1,256.87
136,1,58.37
136,1,137.93
136,1,32.43
136,1,244.29
136,1,52.85
136,1,114.65
136,1,96.21
136,1,70.7
136,1,208.88
136,1,148.69
136,1,48.3
136,1,176.2
136,1,330.38
136,1,153.1
136,1,61.27
136,1,87.27
136,1,34.06
136,1,86.58
136,1,396.06
136,1,31.22
136,1,20.38
136,1,176.34
136,1,278.0
136,1,2014.99
136,1,52.01
136,1,47.44
136,1,83.15
136,1,213.72
136,1,46.27
136,1,104.93
136,1,1898.6100000000001
136,1,68.32
136,1,49.41
136,1,141.47
136,1,59.87
136,1,88.49
136,1,245.19
136,1,73.8
136,1,193.98
136,1,82.97
136,1,163.06
136,1,104.68
136,1,114.19
136,1,83.15
136,1,35.84
136,1,272.45
136,1,102.89
136,1,81.71
136,1,154.05
136,1,424.99
136,2,126.38
136,1,67.25
136,1,42.5
136,1,220.66
136,1,45.31
136,1,81.55
136,1,34.71
136,1,40.27
136,1,19.36
136,1,103.63
136,1,30.23
136,1,52.57
136,1,103.68
136,1,119.64
136,1,1728.81
136,1,96.69
136,1,199.39
136,1,79.76
137,1,129.18
137,1,27.39
137,1,53.72
137,1,247.68
137,1,96.89
137,1,27.78
137,1,96.15
137,2,83.25
137,1,182.45999999999998
137,1,98.65
137,4,109.8275
137,1,45.12
137,1,48.38
137,1,40.48
137,1,32.13
137,1,420.58
137,2,27.54
137,1,99.57
137,1,449.99
137,1,144.14
137,1,185.19
137,1,209.57
137,1,89.21
137,1,60.29
137,1,75.42
137,1,528.69
137,1,68.96
137,1,123.75
137,1,25.61
137,1,39.8
137,1,119.6
137,1,183.49
137,1,121.44
137,1,73.38
137,1,40.17
137,1,71.0
137,1,61.4
137,1,46.16
137,1,186.1
137,1,99.7
137,1,108.43
137,1,207.20999999999995
137,1,57.6
137,1,27.39
137,1,63.77
137,1,108.21
137,1,63.28
137,1,31.43
137,1,227.32
137,1,203.53
137,1,147.28
137,1,2323.25
137,1,90.18
137,1,47.32
137,1,145.64
137,1,47.71
137,1,176.88
137,1,98.33
137,1,83.82
137,1,76.54
137,1,50.73
137,1,85.49
137,1,57.51
137,1,53.36
137,1,192.81
137,1,128.86
137,1,108.12
137,1,384.66
137,1,132.26
137,1,116.7
137,1,40.17
137,1,317.48
137,1,266.51
137,1,79.79
137,1,75.9
137,1,208.63
137,1,87.52
137,1,69.44
137,1,45.3
137,1,68.35
137,1,57.51
137,1,147.07
137,1,88.61
137,1,122.12
137,1,42.4
137,1,94.74
137,1,49.55
137,1,224.74
137,1,125.42
137,1,58.37
137,1,66.44
137,1,108.76
137,1,69.04
137,1,45.03
137,1,70.4
137,1,40.96
137,1,94.74
137,1,188.42
137,1,186.1
137,1,84.02
137,1,90.18
137,1,47.43
137,1,108.72
137,1,83.87
137,1,133.14
137,1,186.1
137,1,34.13
137,1,277.68
137,1,111.78
137,1,220.66
137,1,111.78
137,1,157.75
137,1,81.74
137,1,26.45
137,1,142.65
137,1,73.27
137,1,63.46
137,1,122.48
137,1,58.15
137,1,111.64
137,1,85.81
137,1,59.87
137,1,141.39
137,1,96.03
137,1,140.87
137,1,173.68
137,1,65.53
137,1,376.61
137,1,137.03
137,1,66.44
137,1,163.78
137,1,50.5
137,1,383.72
137,1,109.69
137,1,46.48
137,1,115.2
137,1,103.19
137,1,67.44
137,2,154.45999999999998
137,1,144.21
137,1,61.4
137,1,93.12
137,1,28.79
137,1,85.81
137,1,143.98
137,1,34.87
137,1,76.51
137,1,320.1
137,1,33.62
137,1,68.35
137,1,57.86
137,1,89.65
137,1,72.18
137,1,209.99
137,1,76.62
137,1,70.07
137,1,62.92
137,1,35.73
137,1,151.34
137,1,98.65
137,1,58.58
137,1,189.37
137,1,96.65
137,1,492.99
137,1,167.59
137,1,78.47
137,1,84.79
137,1,68.06
137,1,58.98
137,1,45.19
137,1,64.44
137,1,85.81
137,1,78.47
137,1,169.65
137,1,59.89
137,1,23.93
137,1,122.55
137,1,43.23
137,1,107.42
137,1,31.32
137,1,360.99
137,1,91.23
137,1,217.26
137,1,89.58
137,1,56.2
137,1,84.58
137,1,53.85
137,1,46.2
137,1,180.37
137,1,57.37
137,1,153.16
137,1,91.03
137,1,85.46
137,1,108.77
137,1,212.32
137,1,114.69
137,1,40.27
137,1,142.56
137,1,95.65
137,1,89.21
137,1,79.11
137,1,126.84
137,1,52.84
137,1,122.41
137,1,93.21
137,1,130.27
137,1,33.71
137,1,33.71
137,1,265.36
137,1,83.87
137,1,67.44
137,1,26.89
137,1,163.38
137,1,88.71
137,1,31.23
137,2,273.87
137,1,66.42
137,1,88.49
137,1,158.77
137,1,168.28
137,1,278.0
137,1,43.41
137,1,54.27
137,1,132.69
137,1,88.6
137,1,57.51
137,1,102.11
137,1,102.48
137,1,111.73
137,1,123.1
137,1,85.13
137,1,75.68
137,1,106.86
137,1,140.53
137,1,205.42
137,1,169.39
137,1,65.1
137,1,78.32
137,1,44.41
137,1,43.0
137,1,172.14
137,1,179.22
137,1,2022.33
137,1,172.09
137,1,139.22
137,1,183.79
137,1,140.67
137,1,384.79
137,1,135.98
137,1,23.39
137,1,200.33
137,1,66.535
137,1,253.1
137,1,72.75
137,1,27.22
137,1,86.04
137,1,191.0
137,1,132.82
137,1,27.89
137,1,61.27
137,1,118.49
137,1,40.24
137,1,85.17
137,1,176.31
137,1,51.32
137,1,45.2
137,1,85.81
137,1,27.3
137,1,205.51
137,1,216.48
137,1,151.83
137,1,90.89
137,1,158.98
137,1,56.6
137,1,57.99
137,1,63.14
137,1,293.38
137,1,45.18
137,1,102.93
137,1,50.05
137,1,43.16
137,1,62.48
137,1,34.22
137,1,42.06
137,1,354.24
137,1,90.97
137,1,69.44
137,1,114.81
137,1,26.78
137,1,284.89
137,1,123.4
137,1,169.58
137,1,246.42
137,1,80.38
137,1,75.68
137,2,43.175
137,1,56.49
137,1,256.47
137,1,44.41
137,1,257.37
137,1,92.21
137,1,1789.02
137,1,380.85
137,1,63.22
137,1,73.71
137,1,37.58
137,1,118.35
137,1,39.05
137,1,59.0
137,1,107.59
137,1,74.5
137,1,93.65
137,1,195.61
137,1,68.43
137,1,52.26
138,1,134.14
138,1,247.74
138,1,52.04
138,1,48.3
138,1,258.67
138,1,209.88
138,1,323.93
138,1,74.29
138,1,26.19
138,1,56.6
138,1,48.23
138,1,176.88
138,1,84.56
138,1,57.1
138,1,235.81
138,1,211.06
138,1,48.3
138,1,133.47
138,1,85.81
138,1,83.06
138,1,37.46
138,1,70.49
138,1,156.46
138,1,303.68
138,2,123.91999999999999
138,1,135.13
138,1,103.26
138,1,51.04
138,1,143.21
138,1,42.86
138,1,66.22
138,1,258.67
138,1,68.25
138,1,78.96
138,1,97.57
138,1,340.47
138,1,278.91
138,2,71.68
138,1,105.9
138,1,127.04
138,1,57.51
138,1,85.81
138,1,74.58
138,1,410.91
138,1,69.48
138,1,277.86
138,1,67.44
138,1,246.61
138,1,216.32
138,1,114.67
138,1,121.9
138,1,35.43
138,1,610.92
138,1,62.16
138,1,147.72
138,2,110.64
138,1,394.42
138,1,93.65
138,1,89.3
138,1,258.7
138,5,170.35833333333332
138,1,45.28
138,1,264.31
138,1,40.07
138,1,251.59
138,1,56.97
138,1,207.42
138,1,112.9
138,1,76.28
138,1,153.1
138,1,74.3
138,1,42.22
138,1,42.5
138,1,228.96
138,1,480.33
138,1,3076.13
138,1,63.55
138,1,219.43
138,1,187.26
138,1,91.16
138,1,82.55
138,1,63.55
138,1,148.91
138,1,77.11
138,1,92.28
138,1,22.29
138,1,27.79
138,1,273.46
138,1,65.35
138,2,126.15
138,1,110.63
138,1,158.68
138,1,222.03
138,1,428.74
138,1,35.13
138,1,43.55
138,1,308.72
138,1,38.27
138,1,77.65
138,1,307.22
138,2,34.47
138,1,177.24
138,1,110.55
138,1,34.45
138,1,155.07
138,1,44.0
138,1,33.23
138,1,55.28
138,1,94.66
138,1,312.11
138,1,167.64
138,1,127.08
138,1,83.03
138,1,90.62
138,1,148.0
138,1,61.4
138,1,71.89
138,1,55.28
138,1,43.3
138,1,685.88
138,1,1159.65
138,1,140.68
138,1,62.15
138,1,89.48
138,1,41.99
138,1,152.56
138,1,86.44
138,1,387.77
138,1,151.92
138,1,97.35
138,1,77.11
138,1,74.47
138,1,57.37
138,1,270.61
138,1,77.11
138,1,48.76
138,1,117.9
138,1,125.75
138,1,132.82
138,1,89.73
138,1,73.49
138,1,208.55
138,1,117.79
138,1,69.44
138,1,45.19
138,1,152.81
138,1,806.38
138,1,52.9
138,1,199.36
138,1,131.38
138,1,90.26
138,1,99.67
138,1,211.47
138,1,70.89
138,1,127.89
138,2,339.175
138,1,120.81
138,1,36.46
138,1,39.15
138,1,22.29
138,1,124.83
138,1,70.9
138,1,118.63
138,1,85.98
138,1,96.65
138,1,43.22
138,1,639.2
138,1,111.15
138,1,123.85
138,1,68.32
138,1,286.89
138,1,116.17
138,1,207.86
138,1,340.81
138,1,171.19
138,1,43.69
138,1,119.37
138,1,158.47
138,1,45.09
138,1,113.59
138,1,219.43
138,1,66.44
138,1,34.2
138,1,3351.35
138,1,45.19
138,1,426.4
138,1,148.0
138,1,25.78
138,1,34.22
138,1,58.99
138,1,492.92
138,1,74.3
138,1,35.14
138,1,45.53
138,1,35.81
138,1,164.15
138,1,108.33
138,1,68.92
138,1,55.38
138,1,30.73
138,1,63.42
138,1,68.98
138,1,52.57
138,1,187.9
138,1,423.14
138,1,88.17
138,1,133.84
138,1,57.38
138,1,252.07
138,1,376.49
138,1,368.75
138,1,86.04
138,1,123.07
138,1,160.81
138,1,111.35
138,1,101.37
138,1,60.05
138,1,116.79
138,1,49.94
138,2,126.34
138,3,44.0975
138,2,79.775
138,1,193.84
138,1,68.32
138,1,180.44
138,1,1326.85
138,1,527.23
138,1,88.58000000000001
138,1,65.51
138,1,208.42
138,1,154.56
138,2,81.14
138,1,108.36
138,1,39.41
138,1,110.76
138,1,66.14
138,1,151.33
138,1,165.16
138,1,69.17
138,1,183.12
138,1,123.87
138,1,710.13
138,1,123.98
138,1,440.17
138,1,329.38
138,1,60.87
138,1,62.98
138,1,136.64
138,1,98.47
138,1,856.13
138,1,317.96
138,1,73.25
138,1,84.54
138,1,30.06
138,1,144.44
138,1,124.83
138,1,168.8
138,1,232.81
138,1,148.2
138,1,265.96
138,1,82.65
138,1,813.62
138,1,131.94
138,1,58.28
138,1,192.39
138,1,167.77
138,1,60.62
138,1,2098.4
138,1,45.3
138,1,165.12
138,1,223.44
138,1,218.98
138,1,168.8
138,1,511.42
138,1,139.94
138,1,76.07
138,1,48.16
138,1,143.36
138,1,61.98
138,1,83.79
138,1,146.13
139,1,82.57
139,1,109.82
139,1,259.01
139,1,131.47
139,1,54.32
139,1,26.28
139,1,96.56
139,1,32.93
139,1,83.73
139,1,1543.25
139,1,49.64
139,1,51.32
139,1,72.18
139,1,131.38
139,1,88.19
139,1,77.25
139,1,206.14
139,1,140.24
139,1,78.41
139,1,183.92
139,1,83.56
139,1,58.36
139,1,42.19
139,1,42.86
139,1,60.42
139,1,75.06
139,1,53.62
139,1,70.49
139,1,217.22
139,1,197.58
139,1,80.38
139,1,224.32
139,1,108.53
139,1,148.2
139,1,53.05
139,1,47.26
139,1,176.22
139,1,183.08
139,1,68.48
139,1,193.98
139,1,68.32
139,1,58.57
139,1,41.16
139,1,145.09
139,1,231.88
139,1,924.48
139,1,281.12
139,1,138.9
139,1,407.68
139,1,80.63
139,1,84.44
139,1,116.93
139,1,203.04
139,1,52.85
139,1,37.46
139,1,132.04
139,1,79.08
139,1,250.57
139,1,41.26
139,1,87.42
139,1,50.49
139,1,151.95
139,1,102.29
139,1,31.12
139,1,193.84
139,1,128.54
139,1,82.56
139,1,128.34
139,1,164.63
139,1,82.55
139,3,179.44333333333336
139,1,283.53
139,1,255.36
139,1,96.69
139,1,87.83
139,1,62.65
139,1,312.37
139,1,49.54
139,1,161.27
139,1,20.38
139,1,127.55
139,1,24.88
139,1,53.76
139,1,289.41
139,1,86.44
139,1,133.14
139,1,42.67
139,1,98.11
139,1,67.14
139,1,308.95
139,1,53.95
139,1,380.13
139,1,69.05
139,1,48.31
139,1,55.86
139,1,108.72
139,1,118.98
139,1,142.99
139,1,112.98
139,1,208.42
139,1,181.29
139,1,656.81
139,1,69.07
139,1,112.06
139,1,99.38
139,1,113.43
139,1,56.2
139,1,181.95
139,1,76.72
139,1,221.68999999999997
139,1,67.44
139,1,30.23
139,1,56.54
139,1,78.94
139,1,30.13
139,1,34.35
139,1,57.16
139,1,79.7
139,1,15.38
139,1,44.99
139,1,41.46
139,1,96.96
139,1,161.51
139,1,69.7
139,1,64.47
139,1,100.67
139,1,102.28
139,1,75.71
139,1,150.98
139,1,135.04
139,1,143.89
139,1,64.56
139,1,44.89
139,1,108.97
139,1,160.07
139,1,158.73
139,1,58.45
139,1,37.37
139,1,169.09
139,1,184.8
139,1,76.07
139,1,498.79
139,1,128.17
139,1,68.1
139,1,194.37
139,1,74.51
139,1,53.85
139,1,436.4
139,1,132.69
139,1,123.33
139,1,89.81
139,1,133.81
139,1,389.7
139,1,63.55
139,1,227.23
139,1,214.17
139,1,42.89
139,1,37.53
139,1,97.36
139,1,238.67
139,1,168.8
139,1,19.26
139,1,71.61
139,1,199.26
139,1,146.13
139,1,93.63
139,1,209.53
139,1,86.61
139,1,105.6
139,1,96.32
139,1,91.03
139,1,101.73
139,1,721.74
139,1,2322.32
139,1,134.51
139,1,202.91
139,1,459.92
139,1,218.27
139,1,65.3
139,1,68.44
139,1,109.72
139,1,218.23
139,1,170.76
139,1,53.55
139,1,164.12
139,1,244.78
139,1,330.39
139,1,255.46
139,1,270.26
139,1,226.65
139,1,130.4
139,1,99.33
139,1,82.11
139,1,387.99
139,1,242.74
139,1,40.27
139,1,180.36
139,1,121.62
139,1,181.41
139,1,124.98
139,1,51.2
139,1,84.78
139,1,470.55
139,1,145.9
139,1,38.19
139,1,45.43
139,1,28.2
139,1,196.18
139,1,76.51
139,1,957.6
139,1,80.85
139,1,173.96
139,1,25.78
139,1,151.04
139,1,209.3
139,1,153.55
139,1,80.49
139,1,78.39
139,1,60.19
139,1,131.58
139,1,269.65
139,1,57.99
139,1,38.97
139,1,90.18
139,1,117.37
139,1,155.03
139,1,28.95
139,1,92.15
139,1,30.79
139,1,128.09
139,1,309.84
139,1,68.16
139,1,230.185
139,1,23.78
139,1,132.46
139,1,92.86
139,1,49.71
139,1,192.03
139,1,180.33
139,1,148.34
139,1,87.81
139,1,118.79
139,1,202.82
139,1,89.73
139,1,213.66
139,1,43.25
139,1,96.41
139,1,89.21
139,1,71.49
139,1,78.89
139,1,19.26
139,1,146.02
139,1,154.56
139,1,73.49
139,1,191.91
139,1,78.52
139,1,55.96
139,1,127.26
139,1,52.0
139,1,110.48
139,1,37.37
139,1,162.93
139,1,181.95
139,1,139.01
139,1,67.52
139,1,135.92
139,1,54.6
139,1,145.9
139,1,2225.69
139,1,47.53
139,1,822.16
139,1,72.97
139,2,168.08666666666667
139,1,88.19
139,1,199.36
139,1,157.24
139,1,220.59
139,1,1342.63
139,1,206.5
139,1,239.51
139,1,218.74
139,1,296.77
139,1,152.88
139,1,228.56
139,1,104.31
139,1,142.89
139,1,70.63
139,1,384.79
139,1,169.05
139,1,64.56
139,1,164.32
139,1,132.04
139,1,100.67
139,2,50.1
139,1,140.98
139,1,107.59
139,1,812.76
139,1,160.0
139,1,83.68
139,1,70.9
139,1,777.37
139,1,132.04
139,1,70.98
139,1,44.66
139,1,38.52
139,1,90.73
139,1,164.12
139,1,40.43
139,1,157.46
140,1,73.22
140,2,72.86
140,1,57.6
140,2,34.055
140,1,715.32
140,1,473.98
140,1,217.26
140,1,277.99
140,1,47.1
140,1,384.7
140,1,37.94
140,1,78.19
140,1,57.16
140,1,177.52
140,1,21.39
140,1,180.64
140,1,252.36
140,1,95.83
140,1,44.5
140,1,94.04
140,1,143.08
140,1,117.73
140,1,142.67
140,1,502.27
140,1,99.75
140,1,162.77
140,1,48.3
140,1,195.53
140,1,120.62
140,1,52.32
140,1,70.97
140,1,56.54
140,1,39.25
140,1,21.38
140,1,154.66714285714284
140,1,435.6
140,1,121.26
140,3,63.35999999999999
140,2,114.02666666666666
140,1,28.25
140,1,301.79
140,1,85.81
140,1,87.52
140,1,131.06
140,1,65.44
140,1,177.6
140,1,47.04
140,1,1066.08
140,1,90.73
140,1,30.53
140,1,175.09
140,1,36.94
140,1,37.46
140,1,61.37
140,2,78.69999999999999
140,1,215.49
140,1,223.42
140,1,138.5
140,1,62.18
140,1,72.07
140,1,88.83
140,1,223.44
140,1,176.14
140,1,207.89
140,1,44.3
140,1,51.54
140,1,335.32
140,1,225.62
140,1,83.79
140,1,58.45
140,1,89.67
140,1,134.88
140,1,159.62
140,1,123.42
140,1,143.1
140,1,132.98
140,1,351.22
140,2,110.776
140,1,56.6
140,1,154.22
140,1,1222.46
140,1,88.69
140,1,138.95
140,1,142.43
140,1,48.3
140,1,62.65
140,1,157.98
140,1,113.89
140,1,46.48
140,1,26.29
140,1,138.14
140,1,78.83
140,1,77.11
140,1,2713.36
140,1,169.99
140,1,89.21
140,1,244.08
140,1,65.67
140,1,164.63
140,1,70.89
140,1,200.35
140,1,48.82
140,1,143.49
140,1,121.21
140,1,259.85
140,1,75.51
140,1,92.21
140,1,177.66
140,1,67.36
140,1,19.26
140,1,33.71
140,1,88.49
140,1,22.29
140,1,36.4
140,1,93.28
140,1,38.27
140,1,76.28
140,1,164.32
140,1,68.35
140,1,70.9
140,1,157.79
140,1,80.3
140,2,152.81333333333333
140,1,62.33
140,1,32.43
140,1,48.21
140,1,78.32
140,1,223.1
140,4,440.1875
140,1,34.35
140,1,117.79
140,1,220.66
140,1,56.6
140,1,219.38
140,3,134.61666666666665
140,2,180.702
140,1,48.98
140,1,95.56
140,1,74.51
140,1,48.11
140,1,106.52
140,1,58.37
140,1,202.46
140,1,208.55
140,1,257.46
140,1,78.02
140,1,131.06
140,1,108.42
140,1,153.7
140,1,101.25
140,1,81.33
140,1,728.74
140,1,184.68
140,1,79.23
140,1,116.83
140,1,62.73
140,2,151.5
140,1,96.98
140,1,811.32
140,1,302.37
140,1,81.47
140,1,188.68
140,1,173.05
140,1,57.51
140,1,232.19
140,1,136.92
140,1,135.0
140,1,279.98
140,1,84.83
140,1,58.37
140,1,315.98
140,1,86.58
140,1,131.71
140,1,58.46
140,1,64.34
140,1,82.82
140,1,33.23
140,1,68.35
140,1,630.28
140,1,91.03
140,1,215.5
140,1,142.56
140,1,166.35
140,1,122.56
140,1,132.04
140,1,180.21
140,1,252.38
140,1,84.46
140,1,176.99
140,1,30.56
140,1,444.17
140,1,107.41
140,1,17.380000000000003
140,1,59.16
140,1,123.85
140,1,29.84
140,1,94.74
140,1,258.38
140,1,121.33
140,1,61.4
140,1,170.91
140,1,81.12
140,1,252.02
140,1,1341.26
140,1,218.07
140,1,37.95
140,1,107.59
140,1,213.6
140,1,70.89
140,1,72.18
140,1,35.25
140,1,86.37
140,1,229.28
140,1,236.7
140,1,22.36
140,1,123.85
140,1,18.28
140,1,76.5
140,1,133.14
140,1,58.46
140,1,59.87
140,1,54.92
140,1,258.03
140,1,275.91
140,1,88.5
140,1,140.04
140,1,97.32
140,1,179.66
140,1,139.02
140,1,177.44
140,1,174.16
140,1,86.37
140,1,227.44
140,1,48.21
140,1,115.87
140,1,546.55
140,1,112.42
140,1,77.11
140,1,119.37
140,1,42.77
140,1,60.99
140,1,266.28
140,1,24.38
140,1,153.1
140,1,86.54
140,1,110.47
140,1,92.6
140,1,166.37
140,1,59.97
140,1,143.47
140,1,349.19
140,1,261.37
140,1,76.64
140,1,222.93
140,1,105.69
140,1,254.24
140,1,116.18
140,1,113.9
140,1,198.58
140,1,130.4
140,1,166.35
140,1,39.26
140,1,163.13
140,1,52.92
140,1,54.27
140,1,158.01
140,1,75.42
140,1,97.45
140,1,136.93
140,1,255.78
140,1,22.38
140,1,55.96
140,1,53.68
140,1,118.71
140,1,616.5
140,1,109.39
140,2,348.71
140,1,360.38
140,1,116.76
141,1,105.85
141,1,1157.28
141,1,148.49
141,1,404.28
141,1,197.35
141,1,30.06
141,1,143.1
141,1,144.59
141,1,210.14
141,1,246.3
141,1,137.51
141,1,176.38
141,1,48.81
141,2,67.85
141,1,499.29
141,1,20.27
141,1,102.35
141,1,153.05
141,1,51.93
141,1,211.74
141,1,91.69
141,1,350.18
141,1,84.69
141,1,173.61
141,1,56.1
141,1,449.48
141,1,225.25
141,1,128.78
141,1,162.7
141,1,68.43
141,1,173.73
141,1,220.66
141,1,13.38
141,1,85.49
141,1,1353.28
141,1,404.82
141,1,107.39
141,1,1291.39
141,1,38.37
141,1,136.16
141,1,138.07
141,1,106.76
141,1,143.82
141,1,66.67
141,1,68.43
141,1,126.23
141,1,482.22
141,1,49.67
141,1,62.65
141,1,171.77
141,1,152.44
141,1,46.26
141,1,149.72
141,1,133.93
141,1,224.74
141,1,130.29
141,1,360.38
141,1,320.31
141,1,66.94
141,1,62.91
141,1,123.4
141,1,37.58
141,1,434.73
141,1,40.97
141,1,80.34
141,1,221.88
141,1,358.59
141,1,118.83
141,1,150.09
141,1,170.78
141,1,101.34
141,1,111.76
141,1,174.21
141,1,1075.12
141,1,69.12
141,1,105.69
141,1,116.88
141,1,128.77
141,1,576.88
141,1,185.22
141,2,201.38
141,1,45.83
141,1,72.17
141,1,98.37
141,1,370.22
141,1,158.74
141,1,74.59
141,1,62.14
141,1,184.91
141,1,1654.46
141,1,84.54
141,1,115.62
141,1,139.22
141,1,113.89
141,1,47.1
141,1,164.31
141,1,180.44
141,1,111.74
141,1,69.63
141,1,337.33
141,1,175.42
141,1,120.53
141,1,47.44
141,1,163.91
141,1,82.55
141,1,34.33
141,1,97.66
141,1,56.5
141,1,156.44
141,1,259.63
141,1,27.39
141,1,596.56
141,1,111.35
141,1,40.48
141,1,214.84
141,1,85.55
141,1,61.3
141,1,281.95
141,1,114.89
141,1,54.37
141,1,36.36
141,1,94.76
141,1,91.24
141,1,136.92
141,1,134.65
141,1,62.91
141,1,144.49
141,1,86.99
141,1,27.39
141,1,85.94
141,1,157.25
141,1,134.32
141,1,347.41
141,1,321.38
141,1,70.63
141,1,153.02
141,1,47.290000000000006
141,1,229.47
141,1,131.47
141,1,202.38
141,1,610.92
141,1,113.67
141,1,145.94
141,1,79.14
141,1,119.19
141,1,235.06
141,1,64.2
141,1,111.83
141,1,99.44
141,1,187.83
141,1,78.19
141,1,246.49
141,1,250.58
141,1,86.54
141,1,35.19
141,1,88.49
141,1,86.58
141,1,194.37
141,1,120.21
141,1,198.25
141,1,277.59
141,1,159.95
141,1,75.7
141,1,52.57
141,1,73.94
141,1,126.19
141,1,75.34
141,1,140.67
141,1,127.15
141,1,141.97
141,1,38.96
141,1,97.32
141,1,189.19
141,1,368.66
141,1,33.33
141,1,95.56
141,1,186.1
141,1,40.17
141,1,49.39
141,1,234.11
141,1,188.89
141,1,118.9
141,1,31.13
141,1,43.88
141,1,203.9
141,1,173.05
141,1,157.47
141,1,129.19
141,1,147.62
141,1,32.13
141,2,49.67
142,1,477.32
142,1,180.37
142,1,171.75
142,1,1255.71
142,1,56.99
142,1,33.34
142,1,110.77
142,1,183.05
142,1,33.34
142,1,55.37
142,1,163.61
142,1,66.53
142,1,107.41
142,1,35.24
142,1,37.58
142,1,195.23
142,1,153.16
142,1,576.88
142,1,20.27
142,1,253.68
142,1,49.49
142,1,86.5
142,1,67.44
142,1,123.97
142,1,119.19
142,1,133.92
142,1,57.86
142,1,52.58
142,1,107.85
142,1,133.15
142,1,133.57
142,1,161.01
142,1,76.58
142,1,137.93
142,1,228.38
142,1,192.83
142,1,88.62
142,1,118.92
142,1,119.69
142,1,279.96
142,1,68.52
142,1,188.66
142,1,92.85
142,1,525.79
142,1,80.92
142,1,84.7
142,1,63.01
142,1,118.35
142,1,67.44
142,1,58.19
142,1,97.66
142,1,163.68
142,1,67.58
142,1,393.79
142,1,55.93
142,1,64.26
142,1,93.32
142,1,88.34
142,1,454.0
142,1,62.9
142,1,37.58
142,1,669.4
142,1,99.65
142,1,55.28
142,1,111.78
142,1,74.82
142,1,209.12
142,1,132.82
142,1,239.57
142,1,105.81
142,1,61.4
142,1,218.51
142,1,148.2
142,1,152.71
142,1,83.79
142,1,43.3
142,1,132.56
142,1,544.92
142,1,101.01
142,1,58.05
142,1,52.84
142,1,93.63
142,1,571.95
142,1,187.26
142,1,48.34
142,1,56.6
142,1,81.98
142,1,264.22
142,1,152.88
142,1,197.35
142,1,2032.0
142,1,125.81
142,1,158.66
142,1,214.84
142,1,132.82
142,1,72.58
142,1,70.49
142,1,63.55
142,1,208.2
142,1,103.04
142,1,53.34
142,1,47.53
142,1,520.02
142,1,181.89
142,1,176.2
142,1,217.76
142,1,73.49
142,1,210.43
142,1,436.98
142,1,145.41
142,1,147.64
142,1,96.82
142,1,98.22
142,1,718.09
142,1,172.97
142,1,218.49
142,1,119.79
142,2,144.875
142,1,61.29
142,1,102.86
142,1,49.3
142,1,32.43
142,1,198.7
142,1,354.26
142,1,118.83
142,1,52.26
142,1,313.65
142,1,32.7
142,1,85.55
142,1,182.2
142,1,118.51
142,1,78.8
142,1,143.49
142,1,58.28999999999999
142,1,37.37
142,1,95.65
142,1,146.4
142,1,65.34
142,1,48.73
142,1,120.99
142,1,68.05
142,1,305.56
142,1,226.14
142,1,153.1
142,1,45.46
142,1,107.41
142,1,98.37
142,1,48.3
142,1,113.33
142,1,51.19
142,1,54.25
142,1,48.3
142,1,49.4
142,1,122.42
142,1,41.47
142,1,178.97
142,1,153.1
142,1,113.7
142,1,138.08
142,1,122.43
142,1,132.82
142,1,168.85
142,1,141.82
142,1,140.79
142,1,230.63
142,1,282.08
142,1,126.19
142,1,70.89
142,1,26.26
142,1,42.27
142,1,132.04
142,1,266.75
142,1,160.8
142,1,67.18
142,1,123.34
142,1,111.56
142,1,112.83
142,1,661.57
142,1,660.4
142,1,268.84
142,1,178.51
142,1,75.42
142,1,48.11
143,1,134.48
143,1,87.58
143,1,181.93
143,1,227.6
143,1,64.37
143,1,94.74
143,1,38.74
143,1,2455.12
143,1,84.46
143,1,141.65
143,1,108.17
143,1,932.54
143,1,43.27
143,1,62.49
143,1,240.31
143,1,316.14
143,1,50.6
143,1,106.5
143,1,33.26
143,1,84.75
143,1,163.32
143,1,148.2
143,1,42.5
143,1,176.2
143,1,60.42
143,1,58.46
143,1,85.26
143,1,301.46
143,1,549.7
143,1,66.03
143,1,62.0
143,1,193.21
143,1,223.54
143,1,68.35
143,1,74.58
143,1,214.73
143,1,126.06
143,1,186.77
143,1,336.89
143,1,62.91
143,1,77.09
143,1,38.36
143,1,48.21
143,1,44.29
143,1,103.93
143,1,117.2
143,1,79.08
143,1,111.35
143,1,62.47
143,1,178.03
143,1,22.79
143,1,306.94
143,1,270.74
143,1,266.84
143,1,254.58
143,1,111.65
143,1,98.65
143,1,204.5
143,1,182.93
143,1,89.3
143,1,126.9
143,1,167.32
143,1,42.77
143,1,55.34
143,1,51.12
143,1,179.89
143,1,135.93
143,1,91.23
143,1,476.25
143,1,212.47
143,1,197.55
143,1,306.99
143,1,42.0
143,1,35.14
143,1,47.44
143,1,158.98
143,1,229.57
143,1,57.04
143,1,141.88
143,1,65.43
143,1,84.19
143,1,19.74
143,1,80.3
143,1,78.02
143,1,180.32
143,1,45.21
143,1,85.57
143,1,281.0
143,1,325.36
143,1,83.15
143,1,151.05
143,1,90.73
143,1,218.19
143,1,25.14
143,1,132.88
143,1,107.76
143,2,127.555
143,1,32.72
143,1,57.6
143,1,203.99
